step,baseline_loss,flat_buffer_loss,loss_diff,baseline_grad,flat_buffer_grad,grad_diff
730,4.17578125,4.17187500,3.90625000e-03,82.00000000,103.50000000,2.15000000e+01
731,5.23437500,5.24218750,7.81250000e-03,293.00000000,285.25000000,7.75000000e+00
732,6.78906250,6.80468750,1.56250000e-02,113.25000000,109.37500000,3.87500000e+00
733,5.67187500,5.67968750,7.81250000e-03,-220.75000000,-218.75000000,2.00000000e+00
734,5.95312500,5.93750000,1.56250000e-02,89.81250000,82.00000000,7.81250000e+00
735,4.64453125,4.64843750,3.90625000e-03,-341.75000000,-347.75000000,6.00000000e+00
736,6.01562500,6.03125000,1.56250000e-02,-27.34375000,-11.71875000,1.56250000e+01
737,3.77148438,3.76757812,3.90625000e-03,-374.00000000,-370.00000000,4.00000000e+00
738,7.25000000,7.22656250,2.34375000e-02,336.00000000,295.00000000,4.10000000e+01
739,5.64843750,5.68359375,3.51562500e-02,-136.75000000,-130.87500000,5.87500000e+00
740,7.58984375,7.53906250,5.07812500e-02,78.12500000,39.06250000,3.90625000e+01
741,4.02343750,4.03125000,7.81250000e-03,-27.34375000,-25.39062500,1.95312500e+00
742,5.42187500,5.44140625,1.95312500e-02,-218.75000000,-205.12500000,1.36250000e+01
743,5.53125000,5.53906250,7.81250000e-03,281.25000000,287.00000000,5.75000000e+00
744,4.07812500,4.09375000,1.56250000e-02,5.85937500,27.34375000,2.14843750e+01
745,5.95312500,5.94531250,7.81250000e-03,-183.62500000,-191.37500000,7.75000000e+00
746,6.51953125,6.52343750,3.90625000e-03,-1.95312500,3.90625000,5.85937500e+00
747,6.30468750,6.33593750,3.12500000e-02,-31.25000000,-15.62500000,1.56250000e+01
748,4.63281250,4.64062500,7.81250000e-03,-300.75000000,-293.00000000,7.75000000e+00
749,5.95312500,5.94140625,1.17187500e-02,353.50000000,349.50000000,4.00000000e+00
750,3.44140625,3.43359375,7.81250000e-03,7.81250000,2.92968750,4.88281250e+00
751,4.28906250,4.29296875,3.90625000e-03,-7.81250000,1.95312500,9.76562500e+00
752,5.78125000,5.76562500,1.56250000e-02,115.25000000,107.43750000,7.81250000e+00
753,4.27734375,4.27734375,0.00000000e+00,-132.75000000,-142.62500000,9.87500000e+00
754,4.14843750,4.14062500,7.81250000e-03,232.37500000,232.37500000,0.00000000e+00
755,4.04687500,4.05859375,1.17187500e-02,138.62500000,146.50000000,7.87500000e+00
756,4.96093750,4.97656250,1.56250000e-02,216.75000000,222.62500000,5.87500000e+00
757,5.82031250,5.84765625,2.73437500e-02,-464.75000000,-490.25000000,2.55000000e+01
758,5.46875000,5.47656250,7.81250000e-03,-3.90625000,-3.90625000,0.00000000e+00
759,5.80468750,5.77343750,3.12500000e-02,113.25000000,91.81250000,2.14375000e+01
760,6.42187500,6.40625000,1.56250000e-02,212.87500000,214.87500000,2.00000000e+00
761,4.61718750,4.60156250,1.56250000e-02,330.00000000,334.00000000,4.00000000e+00
762,5.46093750,5.45312500,7.81250000e-03,-31.25000000,-31.25000000,0.00000000e+00
763,6.11328125,6.14843750,3.51562500e-02,80.06250000,97.62500000,1.75625000e+01
764,6.30468750,6.34375000,3.90625000e-02,818.50000000,838.00000000,1.95000000e+01
765,6.80468750,6.81250000,7.81250000e-03,-111.31250000,-121.06250000,9.75000000e+00
766,3.08984375,3.07812500,1.17187500e-02,-529.50000000,-515.50000000,1.40000000e+01
767,3.87890625,3.88281250,3.90625000e-03,207.00000000,222.62500000,1.56250000e+01
768,5.01171875,5.05468750,4.29687500e-02,-246.12500000,-210.87500000,3.52500000e+01
769,6.26953125,6.23046875,3.90625000e-02,205.12500000,187.50000000,1.76250000e+01
770,4.62890625,4.60156250,2.73437500e-02,173.87500000,183.62500000,9.75000000e+00
771,3.50390625,3.49218750,1.17187500e-02,113.25000000,119.12500000,5.87500000e+00
772,6.27343750,6.27343750,0.00000000e+00,-42.96875000,-39.06250000,3.90625000e+00
773,5.34375000,5.33203125,1.17187500e-02,-246.12500000,-259.75000000,1.36250000e+01
774,5.49609375,5.50000000,3.90625000e-03,52.71875000,62.50000000,9.78125000e+00
775,4.46875000,4.44921875,1.95312500e-02,93.75000000,68.37500000,2.53750000e+01
776,9.65625000,9.60937500,4.68750000e-02,734.50000000,703.00000000,3.15000000e+01
777,7.32031250,7.31250000,7.81250000e-03,257.75000000,234.37500000,2.33750000e+01
778,3.63671875,3.60351562,3.32031250e-02,-174.75000000,-167.00000000,7.75000000e+00
779,2.98437500,2.99414062,9.76562500e-03,-425.75000000,-409.25000000,1.65000000e+01
780,3.80078125,3.78515625,1.56250000e-02,-166.00000000,-160.12500000,5.87500000e+00
781,5.00000000,5.00781250,7.81250000e-03,101.56250000,97.62500000,3.93750000e+00
782,6.49609375,6.54687500,5.07812500e-02,-72.25000000,-50.78125000,2.14687500e+01
783,6.27343750,6.28125000,7.81250000e-03,367.25000000,367.25000000,0.00000000e+00
784,5.54296875,5.49218750,5.07812500e-02,-244.12500000,-242.12500000,2.00000000e+00
785,5.03906250,5.03125000,7.81250000e-03,82.00000000,70.31250000,1.16875000e+01
786,5.89843750,5.92578125,2.73437500e-02,-175.75000000,-162.12500000,1.36250000e+01
787,3.93750000,3.93359375,3.90625000e-03,-242.12500000,-216.75000000,2.53750000e+01
788,7.17187500,7.21484375,4.29687500e-02,210.87500000,220.75000000,9.87500000e+00
789,5.59375000,5.60937500,1.56250000e-02,-144.50000000,-138.62500000,5.87500000e+00
790,7.31250000,7.30859375,3.90625000e-03,58.59375000,39.06250000,1.95312500e+01
791,4.03515625,4.02343750,1.17187500e-02,70.31250000,60.53125000,9.78125000e+00
792,5.02343750,5.04687500,2.34375000e-02,-281.25000000,-263.75000000,1.75000000e+01
793,5.37890625,5.36718750,1.17187500e-02,-150.37500000,-144.50000000,5.87500000e+00
794,3.58007812,3.60937500,2.92968750e-02,-284.25000000,-255.87500000,2.83750000e+01
795,5.96093750,5.95312500,7.81250000e-03,-269.50000000,-296.75000000,2.72500000e+01
796,6.19921875,6.21093750,1.17187500e-02,-224.62500000,-218.75000000,5.87500000e+00
797,5.72656250,5.75000000,2.34375000e-02,-363.25000000,-365.25000000,2.00000000e+00
798,4.88671875,4.87500000,1.17187500e-02,-84.00000000,-93.75000000,9.75000000e+00
799,6.58593750,6.52343750,6.25000000e-02,449.25000000,418.00000000,3.12500000e+01
800,3.28906250,3.28906250,0.00000000e+00,-93.75000000,-82.00000000,1.17500000e+01
801,4.40625000,4.42968750,2.34375000e-02,123.06250000,138.62500000,1.55625000e+01
802,4.97656250,4.93750000,3.90625000e-02,-148.37500000,-156.25000000,7.87500000e+00
803,4.15625000,4.14062500,1.56250000e-02,-60.53125000,-58.59375000,1.93750000e+00
804,3.92187500,3.92382812,1.95312500e-03,44.90625000,45.90625000,1.00000000e+00
805,4.03515625,4.03125000,3.90625000e-03,138.62500000,140.62500000,2.00000000e+00
806,5.35156250,5.39062500,3.90625000e-02,334.00000000,361.25000000,2.72500000e+01
807,6.12500000,6.13281250,7.81250000e-03,-379.00000000,-394.50000000,1.55000000e+01
808,5.50781250,5.51562500,7.81250000e-03,27.34375000,35.15625000,7.81250000e+00
809,5.50781250,5.52343750,1.56250000e-02,-82.00000000,-70.31250000,1.16875000e+01
810,7.07421875,7.10156250,2.73437500e-02,226.50000000,255.87500000,2.93750000e+01
811,3.73828125,3.75390625,1.56250000e-02,-269.50000000,-263.75000000,5.75000000e+00
812,5.11328125,5.10937500,3.90625000e-03,-279.25000000,-293.00000000,1.37500000e+01
813,5.87500000,5.89843750,2.34375000e-02,74.18750000,80.06250000,5.87500000e+00
814,5.04296875,5.07812500,3.51562500e-02,-123.06250000,-128.87500000,5.81250000e+00
815,6.78906250,6.81640625,2.73437500e-02,-125.00000000,-115.25000000,9.75000000e+00
816,3.35156250,3.33984375,1.17187500e-02,-179.62500000,-164.00000000,1.56250000e+01
817,3.58203125,3.55468750,2.73437500e-02,-51.75000000,-53.71875000,1.96875000e+00
818,5.03125000,4.98828125,4.29687500e-02,11.71875000,-17.57812500,2.92968750e+01
819,6.32812500,6.33593750,7.81250000e-03,418.00000000,423.75000000,5.75000000e+00
820,4.61718750,4.59765625,1.95312500e-02,113.25000000,119.12500000,5.87500000e+00
821,3.34179688,3.33398438,7.81250000e-03,-96.68750000,-92.75000000,3.93750000e+00
822,6.01171875,6.03125000,1.95312500e-02,-125.00000000,-136.75000000,1.17500000e+01
823,5.95312500,5.96093750,7.81250000e-03,177.75000000,179.62500000,1.87500000e+00
824,5.17187500,5.19921875,2.73437500e-02,-285.25000000,-271.50000000,1.37500000e+01
825,4.83593750,4.85156250,1.56250000e-02,138.62500000,146.50000000,7.87500000e+00
826,8.33593750,8.28906250,4.68750000e-02,-371.00000000,-379.00000000,8.00000000e+00
827,6.68750000,6.71875000,3.12500000e-02,-261.75000000,-253.87500000,7.87500000e+00
828,3.60937500,3.58984375,1.95312500e-02,-132.75000000,-138.62500000,5.87500000e+00
829,3.21093750,3.21679688,5.85937500e-03,51.75000000,62.50000000,1.07500000e+01
830,3.73046875,3.67968750,5.07812500e-02,-77.12500000,-90.81250000,1.36875000e+01
831,4.73828125,4.75000000,1.17187500e-02,-48.81250000,-52.71875000,3.90625000e+00
832,6.53906250,6.56250000,2.34375000e-02,42.96875000,48.81250000,5.84375000e+00
833,5.99609375,6.00390625,7.81250000e-03,91.81250000,82.00000000,9.81250000e+00
834,6.04687500,5.95312500,9.37500000e-02,-191.37500000,-257.75000000,6.63750000e+01
835,5.16796875,5.17968750,1.17187500e-02,150.37500000,148.37500000,2.00000000e+00
836,6.32812500,6.33593750,7.81250000e-03,236.37500000,242.12500000,5.75000000e+00
837,4.32031250,4.31250000,7.81250000e-03,321.25000000,322.25000000,1.00000000e+00
838,7.10156250,7.12500000,2.34375000e-02,70.31250000,134.75000000,6.44375000e+01
839,5.61718750,5.63671875,1.95312500e-02,-54.68750000,-46.87500000,7.81250000e+00
840,7.05468750,7.03906250,1.56250000e-02,-212.87500000,-224.62500000,1.17500000e+01
841,3.54492188,3.52343750,2.14843750e-02,-301.75000000,-298.75000000,3.00000000e+00
842,5.43750000,5.43359375,3.90625000e-03,-39.06250000,-37.09375000,1.96875000e+00
843,5.25000000,5.22656250,2.34375000e-02,29.29687500,19.53125000,9.76562500e+00
844,3.60937500,3.59765625,1.17187500e-02,-607.50000000,-619.00000000,1.15000000e+01
845,6.03906250,6.02734375,1.17187500e-02,82.00000000,107.43750000,2.54375000e+01
846,6.28906250,6.30468750,1.56250000e-02,148.37500000,154.25000000,5.87500000e+00
847,6.14843750,6.16406250,1.56250000e-02,0.00000000,0.00000000,0.00000000e+00
848,4.94921875,4.94921875,0.00000000e+00,52.71875000,58.59375000,5.87500000e+00
849,6.57031250,6.53125000,3.90625000e-02,316.50000000,318.25000000,1.75000000e+00
850,3.54687500,3.54687500,0.00000000e+00,-48.81250000,-44.90625000,3.90625000e+00
851,4.17968750,4.14843750,3.12500000e-02,-7.81250000,-21.48437500,1.36718750e+01
852,5.12500000,5.10546875,1.95312500e-02,-42.96875000,-37.09375000,5.87500000e+00
853,4.32812500,4.31250000,1.56250000e-02,269.50000000,265.50000000,4.00000000e+00
854,3.59765625,3.59179688,5.85937500e-03,-226.50000000,-225.62500000,8.75000000e-01
855,3.63867188,3.62500000,1.36718750e-02,-152.37500000,-158.25000000,5.87500000e+00
856,4.73828125,4.72656250,1.17187500e-02,197.25000000,205.12500000,7.87500000e+00
857,6.07031250,6.07031250,0.00000000e+00,-222.62500000,-230.50000000,7.87500000e+00
858,5.64062500,5.64453125,3.90625000e-03,138.62500000,142.62500000,4.00000000e+00
859,5.20312500,5.20312500,0.00000000e+00,-312.50000000,-312.50000000,0.00000000e+00
860,6.67968750,6.62500000,5.46875000e-02,-35.15625000,-60.53125000,2.53750000e+01
861,4.43750000,4.42578125,1.17187500e-02,279.25000000,267.50000000,1.17500000e+01
862,4.89453125,4.89062500,3.90625000e-03,-375.00000000,-359.25000000,1.57500000e+01
863,5.85546875,5.88281250,2.73437500e-02,-29.29687500,-7.81250000,2.14843750e+01
864,5.21875000,5.23437500,1.56250000e-02,150.37500000,148.37500000,2.00000000e+00
865,7.05468750,7.07031250,1.56250000e-02,250.00000000,261.75000000,1.17500000e+01
866,3.43359375,3.41210938,2.14843750e-02,-93.75000000,-86.93750000,6.81250000e+00
867,3.53906250,3.53906250,0.00000000e+00,-16.59375000,0.00000000,1.65937500e+01
868,5.21875000,5.21093750,7.81250000e-03,177.75000000,173.87500000,3.87500000e+00
869,6.08203125,6.05468750,2.73437500e-02,91.81250000,84.00000000,7.81250000e+00
870,4.31250000,4.30078125,1.17187500e-02,121.06250000,126.93750000,5.87500000e+00
871,3.00000000,2.98046875,1.95312500e-02,-238.25000000,-234.37500000,3.87500000e+00
872,6.19531250,6.21875000,2.34375000e-02,-68.37500000,-89.81250000,2.14375000e+01
873,5.48046875,5.50390625,2.34375000e-02,64.43750000,76.18750000,1.17500000e+01
874,5.58203125,5.59375000,1.17187500e-02,109.37500000,121.06250000,1.16875000e+01
875,3.85156250,3.83593750,1.56250000e-02,-304.75000000,-314.50000000,9.75000000e+00
876,9.14062500,9.07812500,6.25000000e-02,570.50000000,547.00000000,2.35000000e+01
877,6.82031250,6.83593750,1.56250000e-02,-175.75000000,-185.50000000,9.75000000e+00
878,4.23828125,4.18750000,5.07812500e-02,544.00000000,535.00000000,9.00000000e+00
879,3.37500000,3.35351562,2.14843750e-02,306.75000000,288.00000000,1.87500000e+01
880,3.55273438,3.55468750,1.95312500e-03,-215.87500000,-201.12500000,1.47500000e+01
881,4.95312500,4.96875000,1.56250000e-02,169.87500000,168.00000000,1.87500000e+00
882,6.52734375,6.54296875,1.56250000e-02,-80.06250000,-72.25000000,7.81250000e+00
883,6.31250000,6.30468750,7.81250000e-03,152.37500000,150.37500000,2.00000000e+00
884,6.40625000,6.42968750,2.34375000e-02,195.25000000,205.12500000,9.87500000e+00
885,4.91015625,4.91796875,7.81250000e-03,-119.12500000,-111.31250000,7.81250000e+00
886,5.83593750,5.81250000,2.34375000e-02,-23.43750000,-39.06250000,1.56250000e+01
887,3.82812500,3.79687500,3.12500000e-02,-218.75000000,-232.37500000,1.36250000e+01
888,6.92187500,6.87890625,4.29687500e-02,-246.12500000,-248.00000000,1.87500000e+00
889,5.80468750,5.80468750,0.00000000e+00,31.25000000,23.43750000,7.81250000e+00
890,7.20312500,7.21875000,1.56250000e-02,-138.62500000,-128.87500000,9.75000000e+00
891,3.88085938,3.88281250,1.95312500e-03,252.87500000,259.75000000,6.87500000e+00
892,5.37109375,5.37500000,3.90625000e-03,-41.00000000,-46.87500000,5.87500000e+00
893,5.19531250,5.20312500,7.81250000e-03,68.37500000,80.06250000,1.16875000e+01
894,3.41406250,3.36718750,4.68750000e-02,-390.50000000,-402.25000000,1.17500000e+01
895,6.06250000,6.06250000,0.00000000e+00,3.90625000,-27.34375000,3.12500000e+01
896,5.95312500,5.95703125,3.90625000e-03,-187.50000000,-185.50000000,2.00000000e+00
897,5.84765625,5.83593750,1.17187500e-02,-123.06250000,-125.00000000,1.93750000e+00
898,4.66015625,4.66406250,3.90625000e-03,-56.62500000,-60.53125000,3.90625000e+00
899,5.46093750,5.45312500,7.81250000e-03,-267.50000000,-250.00000000,1.75000000e+01
900,3.23437500,3.21484375,1.95312500e-02,-105.43750000,-111.31250000,5.87500000e+00
901,3.59375000,3.56250000,3.12500000e-02,-468.75000000,-480.50000000,1.17500000e+01
902,4.88281250,4.87500000,7.81250000e-03,-228.50000000,-187.50000000,4.10000000e+01
903,4.18359375,4.17187500,1.17187500e-02,103.50000000,121.06250000,1.75625000e+01
904,3.91796875,3.91406250,3.90625000e-03,37.09375000,42.96875000,5.87500000e+00
905,3.70312500,3.71875000,1.56250000e-02,-74.18750000,-54.68750000,1.95000000e+01
906,4.71484375,4.67968750,3.51562500e-02,291.00000000,291.00000000,0.00000000e+00
907,6.71484375,6.70312500,1.17187500e-02,478.50000000,466.75000000,1.17500000e+01
908,5.63281250,5.61718750,1.56250000e-02,128.87500000,125.00000000,3.87500000e+00
909,6.00000000,6.01171875,1.17187500e-02,400.50000000,423.75000000,2.32500000e+01
910,6.73437500,6.70312500,3.12500000e-02,298.75000000,287.00000000,1.17500000e+01
911,4.60156250,4.57421875,2.73437500e-02,456.00000000,437.50000000,1.85000000e+01
912,4.64843750,4.74218750,9.37500000e-02,-197.25000000,-144.50000000,5.27500000e+01
913,5.21093750,5.23437500,2.34375000e-02,-429.75000000,-425.75000000,4.00000000e+00
914,5.14453125,5.10937500,3.51562500e-02,35.15625000,19.53125000,1.56250000e+01
915,7.00781250,6.97265625,3.51562500e-02,64.43750000,60.53125000,3.90625000e+00
916,3.06640625,3.05078125,1.56250000e-02,-246.12500000,-234.37500000,1.17500000e+01
917,3.50585938,3.46875000,3.71093750e-02,98.62500000,81.06250000,1.75625000e+01
918,5.48828125,5.46875000,1.95312500e-02,576.00000000,554.50000000,2.15000000e+01
919,5.82031250,5.85937500,3.90625000e-02,-89.81250000,-50.78125000,3.90312500e+01
920,4.12109375,4.09375000,2.73437500e-02,98.62500000,80.06250000,1.85625000e+01
921,2.74218750,2.71289062,2.92968750e-02,-435.50000000,-436.50000000,1.00000000e+00
922,5.92968750,5.93750000,7.81250000e-03,-140.62500000,-140.62500000,0.00000000e+00
923,5.54296875,5.53906250,3.90625000e-03,199.25000000,207.00000000,7.75000000e+00
924,5.36328125,5.37500000,1.17187500e-02,-126.93750000,-109.37500000,1.75625000e+01
925,3.81250000,3.75976562,5.27343750e-02,-158.25000000,-172.87500000,1.46250000e+01
926,9.14843750,9.15625000,7.81250000e-03,379.00000000,367.25000000,1.17500000e+01
927,6.60937500,6.61718750,7.81250000e-03,-349.50000000,-345.75000000,3.75000000e+00
928,3.78320312,3.73828125,4.49218750e-02,167.00000000,155.25000000,1.17500000e+01
929,2.97265625,3.04101562,6.83593750e-02,105.43750000,152.37500000,4.69375000e+01
930,4.09375000,4.07812500,1.56250000e-02,380.00000000,389.75000000,9.75000000e+00
931,5.08593750,5.06250000,2.34375000e-02,289.00000000,269.50000000,1.95000000e+01
932,6.75000000,6.78125000,3.12500000e-02,115.25000000,128.87500000,1.36250000e+01
933,6.08984375,6.10937500,1.95312500e-02,138.62500000,148.37500000,9.75000000e+00
934,6.24218750,6.25390625,1.17187500e-02,359.25000000,373.00000000,1.37500000e+01
935,4.82812500,4.81640625,1.17187500e-02,-119.12500000,-128.87500000,9.75000000e+00
936,5.95312500,5.93750000,1.56250000e-02,121.06250000,115.25000000,5.81250000e+00
937,4.14062500,4.12500000,1.56250000e-02,255.87500000,268.50000000,1.26250000e+01
938,6.64062500,6.64062500,0.00000000e+00,-457.00000000,-451.25000000,5.75000000e+00
939,5.82421875,5.84765625,2.34375000e-02,183.62500000,193.37500000,9.75000000e+00
940,7.38281250,7.42187500,3.90625000e-02,158.25000000,242.12500000,8.38750000e+01
941,3.97265625,3.93945312,3.32031250e-02,201.12500000,196.25000000,4.87500000e+00
942,5.11718750,5.08984375,2.73437500e-02,-117.18750000,-134.75000000,1.75625000e+01
943,4.91015625,4.88281250,2.73437500e-02,248.00000000,259.75000000,1.17500000e+01
944,3.50781250,3.52929688,2.14843750e-02,23.43750000,53.71875000,3.02812500e+01
945,5.60156250,5.59375000,7.81250000e-03,-62.50000000,-62.50000000,0.00000000e+00
946,5.71875000,5.71484375,3.90625000e-03,-304.75000000,-304.75000000,0.00000000e+00
947,6.21093750,6.18750000,2.34375000e-02,236.37500000,230.50000000,5.87500000e+00
948,4.43750000,4.43359375,3.90625000e-03,-273.50000000,-271.50000000,2.00000000e+00
949,5.29296875,5.33984375,4.68750000e-02,-154.25000000,-125.00000000,2.92500000e+01
950,3.13476562,3.13281250,1.95312500e-03,-106.43750000,-91.81250000,1.46250000e+01
951,3.77929688,3.72265625,5.66406250e-02,-63.46875000,-97.62500000,3.41562500e+01
952,4.72656250,4.70703125,1.95312500e-02,-343.75000000,-353.50000000,9.75000000e+00
953,4.05468750,4.04687500,7.81250000e-03,126.93750000,134.75000000,7.81250000e+00
954,3.89843750,3.88671875,1.17187500e-02,110.37500000,107.43750000,2.93750000e+00
955,3.58984375,3.57617188,1.36718750e-02,1.95312500,-0.97656250,2.92968750e+00
956,4.45312500,4.46875000,1.56250000e-02,-46.87500000,-15.62500000,3.12500000e+01
957,5.92968750,5.91406250,1.56250000e-02,-257.75000000,-293.00000000,3.52500000e+01
958,5.12890625,5.10156250,2.73437500e-02,-126.93750000,-140.62500000,1.36875000e+01
959,5.17968750,5.17187500,7.81250000e-03,-76.18750000,-87.87500000,1.16875000e+01
960,6.09375000,6.05078125,4.29687500e-02,-115.25000000,-130.87500000,1.56250000e+01
961,3.84375000,3.84570312,1.95312500e-03,177.75000000,180.62500000,2.87500000e+00
962,5.22656250,5.24218750,1.56250000e-02,273.50000000,283.25000000,9.75000000e+00
963,5.57812500,5.54687500,3.12500000e-02,125.00000000,105.43750000,1.95625000e+01
964,4.43359375,4.44531250,1.17187500e-02,-431.75000000,-418.00000000,1.37500000e+01
965,7.05468750,7.04687500,7.81250000e-03,289.00000000,281.25000000,7.75000000e+00
966,3.47656250,3.46093750,1.56250000e-02,79.12500000,82.00000000,2.87500000e+00
967,3.37890625,3.33984375,3.90625000e-02,-33.18750000,-39.06250000,5.87500000e+00
968,5.33593750,5.35937500,2.34375000e-02,300.75000000,363.25000000,6.25000000e+01
969,6.32031250,6.28125000,3.90625000e-02,484.25000000,482.50000000,1.75000000e+00
970,3.81250000,3.76367188,4.88281250e-02,66.37500000,63.46875000,2.90625000e+00
971,2.97265625,2.93554688,3.71093750e-02,-209.00000000,-213.87500000,4.87500000e+00
972,6.25781250,6.22265625,3.51562500e-02,271.50000000,248.00000000,2.35000000e+01
973,5.30078125,5.30078125,0.00000000e+00,-72.25000000,-74.18750000,1.93750000e+00
974,5.23046875,5.20703125,2.34375000e-02,29.29687500,17.57812500,1.17187500e+01
975,4.48046875,4.47656250,3.90625000e-03,251.00000000,269.50000000,1.85000000e+01
976,8.13281250,8.14062500,7.81250000e-03,-433.50000000,-453.00000000,1.95000000e+01
977,7.05468750,7.07812500,2.34375000e-02,17.57812500,17.57812500,0.00000000e+00
978,3.41796875,3.39257812,2.53906250e-02,-80.06250000,-76.18750000,3.87500000e+00
979,2.59570312,2.55273438,4.29687500e-02,-407.25000000,-419.00000000,1.17500000e+01
980,3.78906250,3.74609375,4.29687500e-02,398.50000000,351.50000000,4.70000000e+01
981,4.71484375,4.71484375,0.00000000e+00,54.68750000,42.96875000,1.17187500e+01
982,6.64062500,6.64062500,0.00000000e+00,-66.37500000,-80.06250000,1.36875000e+01
983,5.82421875,5.80078125,2.34375000e-02,-68.37500000,-84.00000000,1.56250000e+01
984,5.22265625,5.19531250,2.73437500e-02,-269.50000000,-257.75000000,1.17500000e+01
985,4.85156250,4.84765625,3.90625000e-03,-27.34375000,-25.39062500,1.95312500e+00
986,5.94531250,5.93750000,7.81250000e-03,203.12500000,189.50000000,1.36250000e+01
987,3.69921875,3.66015625,3.90625000e-02,-158.25000000,-165.00000000,6.75000000e+00
988,6.96093750,6.94921875,1.17187500e-02,224.62500000,212.87500000,1.17500000e+01
989,5.76953125,5.77343750,3.90625000e-03,158.25000000,162.12500000,3.87500000e+00
990,7.51562500,7.57031250,5.46875000e-02,109.37500000,130.87500000,2.15000000e+01
991,3.73632812,3.74218750,5.85937500e-03,59.56250000,71.31250000,1.17500000e+01
992,5.07031250,5.07421875,3.90625000e-03,-39.06250000,-37.09375000,1.96875000e+00
993,4.83984375,4.83593750,3.90625000e-03,107.43750000,105.43750000,2.00000000e+00
994,3.69335938,3.71484375,2.14843750e-02,58.59375000,72.25000000,1.36562500e+01
995,5.75781250,5.75000000,7.81250000e-03,74.18750000,95.68750000,2.15000000e+01
996,6.36718750,6.37500000,7.81250000e-03,470.75000000,470.75000000,0.00000000e+00
997,5.82421875,5.83593750,1.17187500e-02,189.50000000,205.12500000,1.56250000e+01
998,4.66406250,4.65625000,7.81250000e-03,-66.37500000,-70.31250000,3.93750000e+00
999,5.30078125,5.34375000,4.29687500e-02,-255.87500000,-226.50000000,2.93750000e+01
1000,3.33203125,3.33398438,1.95312500e-03,19.53125000,30.26562500,1.07343750e+01
1001,3.76171875,3.70312500,5.85937500e-02,16.59375000,14.64843750,1.94531250e+00
1002,4.83203125,4.79687500,3.51562500e-02,-44.90625000,-46.87500000,1.96875000e+00
1003,3.83789062,3.82421875,1.36718750e-02,-67.37500000,-69.31250000,1.93750000e+00
1004,3.26953125,3.28710938,1.75781250e-02,-222.62500000,-214.87500000,7.75000000e+00
1005,3.58984375,3.57421875,1.56250000e-02,48.81250000,38.09375000,1.07187500e+01
1006,4.65625000,4.65625000,0.00000000e+00,362.25000000,371.00000000,8.75000000e+00
1007,5.92187500,5.90234375,1.95312500e-02,7.81250000,0.00000000,7.81250000e+00
1008,5.46875000,5.45312500,1.56250000e-02,175.75000000,169.87500000,5.87500000e+00
1009,5.27343750,5.25781250,1.56250000e-02,-52.71875000,-68.37500000,1.56562500e+01
1010,6.33984375,6.31640625,2.34375000e-02,275.50000000,271.50000000,4.00000000e+00
1011,3.96875000,3.95117188,1.75781250e-02,164.00000000,154.25000000,9.75000000e+00
1012,4.89062500,4.87890625,1.17187500e-02,484.25000000,504.00000000,1.97500000e+01
1013,4.97265625,4.96093750,1.17187500e-02,-492.25000000,-511.75000000,1.95000000e+01
1014,4.60156250,4.60937500,7.81250000e-03,54.68750000,52.71875000,1.96875000e+00
1015,6.64843750,6.62500000,2.34375000e-02,93.75000000,74.18750000,1.95625000e+01
1016,3.37304688,3.34375000,2.92968750e-02,118.18750000,102.56250000,1.56250000e+01
1017,3.23437500,3.23046875,3.90625000e-03,-82.00000000,-70.31250000,1.16875000e+01
1018,4.92187500,4.94531250,2.34375000e-02,41.00000000,113.25000000,7.22500000e+01
1019,6.17968750,6.16015625,1.95312500e-02,160.12500000,173.87500000,1.37500000e+01
1020,4.35156250,4.31640625,3.51562500e-02,312.50000000,316.50000000,4.00000000e+00
1021,2.88671875,2.83984375,4.68750000e-02,-126.93750000,-125.00000000,1.93750000e+00
1022,5.66796875,5.65625000,1.17187500e-02,-93.75000000,-109.37500000,1.56250000e+01
1023,5.57031250,5.57812500,7.81250000e-03,27.34375000,27.34375000,0.00000000e+00
1024,5.26562500,5.23437500,3.12500000e-02,74.18750000,76.18750000,2.00000000e+00
1025,3.76171875,3.75976562,1.95312500e-03,-154.25000000,-133.75000000,2.05000000e+01
1026,8.35937500,8.34375000,1.56250000e-02,-113.25000000,-109.37500000,3.87500000e+00
1027,7.02734375,7.03906250,1.17187500e-02,130.87500000,125.00000000,5.87500000e+00
1028,3.38281250,3.35546875,2.73437500e-02,116.18750000,95.68750000,2.05000000e+01
1029,2.86718750,2.89062500,2.34375000e-02,-277.25000000,-228.50000000,4.87500000e+01
1030,3.42968750,3.39843750,3.12500000e-02,-111.31250000,-109.37500000,1.93750000e+00
1031,4.11718750,4.10546875,1.17187500e-02,-461.00000000,-470.75000000,9.75000000e+00
1032,6.37890625,6.35937500,1.95312500e-02,-238.25000000,-257.75000000,1.95000000e+01
1033,5.50000000,5.45312500,4.68750000e-02,-144.50000000,-158.25000000,1.37500000e+01
1034,5.82031250,5.79687500,2.34375000e-02,78.12500000,58.59375000,1.95312500e+01
1035,4.71875000,4.71093750,7.81250000e-03,-78.12500000,-89.81250000,1.16875000e+01
1036,6.04687500,6.07031250,2.34375000e-02,312.50000000,320.25000000,7.75000000e+00
1037,3.66796875,3.61914062,4.88281250e-02,-128.87500000,-151.37500000,2.25000000e+01
1038,6.80078125,6.81250000,1.17187500e-02,-279.25000000,-261.75000000,1.75000000e+01
